stone_id,name,runic,transliteration,translation,page_url,image_url,image_filename
Sö 335,Sö 335 - Södermanland: Ärja ödekyrka,,u ulf=ui : raisti : stain þana| |at bruþur sin : u:snikin saR furs : a:ust:arla : maþ : i:ikn:u:ari : ksibari hulmstains,"Ulv [?] reste denna sten efter sin broder Osniken, som dog österut med Ingvar, [han var] Holmstens skeppskamrat",https://www.christerhamp.se/runor/gamla/so/so335.html,https://www.christerhamp.se/runor/gamla/so/so335s.jpg,0786_Sö_335_Sö_335___Södermanland__Ärja_ödekyrka.jpg
Sö 336,Sö 336 - Södermanland: Kungsör,,[þorkils lit * kera * merki * ef](t)iR + askaut × auk + þorkut × bry(þ)r * sina [* hi]a[l]bi [* k]u[þ] × [a]nt ×,"Torgils lät göra minnesmärket efter Åsgöt och Torgöt, sina bröder. Gud hjälpe [deras] andar!",https://www.christerhamp.se/runor/gamla/so/so336.html,https://www.christerhamp.se/runor/gamla/so/so336s.jpg,0787_Sö_336_Sö_336___Södermanland__Kungsör.jpg
Sö 337,Sö 337 - Södermanland: Torpa kyrka,,"+ øþu(l)fær : (k)ærþe ki(r)(i)k(i)(u)
+ oþriti • iauþo- : kikir ioþu siki an þais kirku + oþriti : ïauk ekiukr",Ödulf gjorde kyrkan,https://www.christerhamp.se/runor/gamla/so/so337.html,https://www.christerhamp.se/runor/gamla/so/so337s.jpg,0788_Sö_337_Sö_337___Södermanland__Torpa_kyrka.jpg
Sö 338,Sö 338 - Södermanland: Turinge kyrka,,· ketil : auk + biorn + þaiR + raistu + stain + þin[a] + at + þourstain : faþur + sin + anuntr + at + bruþur + sin + auk : hu[skar]laR + hifiR + iafna + ketilau at + buanta sin · bruþr uaRu þaR bistra mana : a : lanti auk : i liþi : uti : h(i)(l)(t)u sini huska(r)la : ui- + han + fial + i + urustu + austr + i + garþum + lis + furugi + lanmana + bestr,"Kettil och Björn de reste denna sten efter Torsten, deras fader, Anund efter sin broder och huskarlarna efter den rättvise (?). Kättilö efter sin make.
Bröderna var de bästa bland män i landet och i ledung ute, höll sina huskarlar väl. Han föll i strid österut i Gårdarike ledungens hövding, av landsmän den bäste.",https://www.christerhamp.se/runor/gamla/so/so338.html,https://www.christerhamp.se/runor/gamla/so/so338s.jpg,0789_Sö_338_Sö_338___Södermanland__Turinge_kyrka.jpg
Sö 340,"Sö 340 - Södermanland: Östra Kumla, Turinge",,[: stin : saR:si sonr : at · frusta ik]irunaR : [sun : aik : kuþlifs : ulifR : raisti aftiR bruþur sin ¶ kus],"Denna sten står efter Froste, Ingeruns och Gudlevs son. Olev reste den efter sin broder. Kors.",https://www.christerhamp.se/runor/gamla/so/so340.html,https://www.christerhamp.se/runor/gamla/so/so340s.jpg,0790_Sö_340_Sö_340___Södermanland__Östra_Kumla__Turinge.jpg
Sö 343,Sö 343 - Södermanland: Tveta kyrka,,inkialtr [: raisti : auk : şr]stin * stain * şina * at * arnfast : faşur : sin :,"Ingjald och Torsten reste denna sten efter Arnfast, sin broder.",https://www.christerhamp.se/runor/gamla/so/so343.html,https://www.christerhamp.se/runor/gamla/so/so343s.jpg,0791_Sö_343_Sö_343___Södermanland__Tveta_kyrka.jpg
Sö 344,"Sö 344 - Södermanland: Kiholm, Västertälje",,× auþbiarn × auk × sigbiarn ×  kuþbian × þaiR × byþr × litu × hakua × stain × þinsa × eftiR × biurn × fnþur × sin ---(a)lan,"Audbjörn och Sigbjörn och Gudbjörn de bröderna lät hugga denna sten efter Björn, deras raske fader",https://www.christerhamp.se/runor/gamla/so/so344.html,https://www.christerhamp.se/runor/gamla/so/so344s.jpg,0792_Sö_344_Sö_344___Södermanland__Kiholm__Västertälje.jpg
Sö 345,Sö 345 - Södermanland: Ytterjärna kyrka,,... ...in × þinsa × at × kai(r)... ... ...-n * eR * e[n-a]þr × ut-| |- × kr... ... ...roþur × ... ... ... raisa : ...,... [resa st]en denna efter Ger ... Han ändades ute i Grekland.,https://www.christerhamp.se/runor/gamla/so/so345.html,https://www.christerhamp.se/runor/gamla/so/so345s.jpg,0793_Sö_345_Sö_345___Södermanland__Ytterjärna_kyrka.jpg
Sö 345 B,Sö 345 B - Södermanland: Ytterjärna kyrka,,... ...roþur × ...,... [b]roder ...,https://www.christerhamp.se/runor/gamla/so/so345-2.html,https://www.christerhamp.se/runor/gamla/so/so345-2.jpg,0794_Sö_345_B_Sö_345_B___Södermanland__Ytterjärna_kyrka.jpg
Sö 349,"Sö 349 - Södermanland: Lideby, Ytterjärna",,i(n)ki * auk * kati... ... ... * stain * at * þtgn * -aþur * sin * koþan * kuþ * ialbi,"Inge och Kättil ... stenen efter Tägn, sin gode fader",https://www.christerhamp.se/runor/gamla/so/so349.html,https://www.christerhamp.se/runor/gamla/so/so349s.jpg,0795_Sö_349_Sö_349___Södermanland__Lideby__Ytterjärna.jpg
Sö 350,"Sö 350 - Södermanland: Valsta, Ytterjärna",,ulfR : auk : igul : raistu : stain : þensa : at ur[i : fa]þur sin : kuþan : kuþ : hialb[i ·] --- hn...,"Ulf och Igul reste denna sten efter Orre, sin gode fader. Gud hjälpe ...",https://www.christerhamp.se/runor/gamla/so/so350.html,https://www.christerhamp.se/runor/gamla/so/so350s.jpg,0796_Sö_350_Sö_350___Södermanland__Valsta__Ytterjärna.jpg
Sö 351,Sö 351 - Södermanland: Överjärna kyrka,,...[u] + raisti + stain + þansi + at + uikaiR + faþur + sin + uinr... ... ...abu + h-n ×,"... reste denna sten efter Viger, sin fader ... dräpte honom.",https://www.christerhamp.se/runor/gamla/so/so351.html,https://www.christerhamp.se/runor/gamla/so/so351s.jpg,0797_Sö_351_Sö_351___Södermanland__Överjärna_kyrka.jpg
Sö 352,"Sö 352 - Södermanland: Linga, Överjärna",,"ailkulfR : raisþi : stin : þansi : [at] : þurfast : mag : sin : tisa : at bruþur sia ...---u
tisa : kiarþ- eft-- ... sina
tuþruu","Helgulv reste denna sten till mine av Torfast, sin svåger, Disa till minne av sin broder Disa gjorde efter ... sina död",https://www.christerhamp.se/runor/gamla/so/so352.html,https://www.christerhamp.se/runor/gamla/so/so352-1s.jpg,0798_Sö_352_Sö_352___Södermanland__Linga__Överjärna.jpg
Sö 355,"Sö 355 - Södermanland: Fors kyrka, Eskilstuna",,... ... ...[uiþ](r) : letu : ... ... (þ)isa : ef... ...,... -vid lät [resa] denna [sten] efter ...,https://www.christerhamp.se/runor/gamla/so/so355.html,https://www.christerhamp.se/runor/gamla/so/so355s.jpg,0799_Sö_355_Sö_355___Södermanland__Fors_kyrka__Eskilstuna.jpg
Sö 356,Sö 356 - Södermanland: Eskilstuna,,+ ku... ... + ant + hans ... ku... ... ...uk + þ(a)... ... + sum + kiara + litu + tofi + risti + runaR + a + nesbiurn + hiok + sta...,"Gud och Guds moder hjälpe hans ande och de mäns (ande), som ha låtit göra (denna grav).
Tove ristade runorna härpå. Näsbjörn högg stenarna.",https://www.christerhamp.se/runor/gamla/so/so356.html,https://www.christerhamp.se/runor/gamla/so/so356s.jpg,0800_Sö_356_Sö_356___Södermanland__Eskilstuna.jpg
Sö 357,Sö 357 - Södermanland: Slottsskolan,,(a)(t) : (a)utisi : sustur ...,"Efter Eidisa, syster ...",https://www.christerhamp.se/runor/gamla/so/so357.html,https://www.christerhamp.se/runor/gamla/so/so357s.jpg,0801_Sö_357_Sö_357___Södermanland__Slottsskolan.jpg
Sö 358,"Sö 358 - Södermanland: Slottsskolan, Eskilstuna",,...--f :: br...,-,https://www.christerhamp.se/runor/gamla/so/so358.html,https://www.christerhamp.se/runor/gamla/so/so358s.jpg,0802_Sö_358_Sö_358___Södermanland__Slottsskolan__Eskilstuna.jpg
Sö 359,"Sö 359 - Södermanland: Åda, Trosa-Vagnhärad",,• arulfr • auk • kamal • auk • sbiuti • þair • litu • heli • hakua • eftir • rukuat • faþur • sin • kuþan,"Arnulv och Gammal och Spjute, de lät hugga hällen efter Rogvat, sin gode fader",https://www.christerhamp.se/runor/gamla/so/so359.html,https://www.christerhamp.se/runor/gamla/so/so359s.jpg,0803_Sö_359_Sö_359___Södermanland__Åda__Trosa_Vagnhärad.jpg
Sö 360,"Sö 360 - Södermanland: Bjuddby, Blacksta",,: þurstin : reisti : stin : þisi : iffir : bruuR : sin þurbn *: sun : ru-ts : farit : uas i : far-nki :,"Torsten reste denna sten efter sin broder Torbjörn, Ruts son. Han hade farit ...",https://www.christerhamp.se/runor/gamla/so/so360.html,https://www.christerhamp.se/runor/gamla/so/so360s.jpg,0804_Sö_360_Sö_360___Södermanland__Bjuddby__Blacksta.jpg
Sö 362,Sö 362 - Södermanland: Tumbo kyrka,,+ kulben * auk * iuli * restu * stin * uftiR * ikuar * bruþur * sin *,Kolben och Jule reste stenen efter Ingvar sin broder,https://www.christerhamp.se/runor/gamla/so/so362.html,https://www.christerhamp.se/runor/gamla/so/so362s.jpg,0805_Sö_362_Sö_362___Södermanland__Tumbo_kyrka.jpg
Sö 363,Sö 363 - Södermanland: Tumbo kyrka,,* aystin * raisti * stin * at * þorstin * faþur sin * kuþ * hiolbi * ant *: þorstinR *,"Östen reste stenen efter Torsten, sin fader. Gud hjälpe Torstens ande",https://www.christerhamp.se/runor/gamla/so/so363.html,https://www.christerhamp.se/runor/gamla/so/so363s.jpg,0806_Sö_363_Sö_363___Södermanland__Tumbo_kyrka.jpg
Sö 364,Sö 364 - Södermanland: Tumbo kyrka,,...(u)k ** (t)-...,,https://www.christerhamp.se/runor/gamla/so/so364.html,https://www.christerhamp.se/runor/gamla/so/so364.jpg,0807_Sö_364_Sö_364___Södermanland__Tumbo_kyrka.jpg
Sö 366,"Sö 366 - Södermanland: Yttervalla, Frustuna",,...sa i · at... ...rþr...,-,https://www.christerhamp.se/runor/gamla/so/so366.html,https://www.christerhamp.se/runor/gamla/so/so366as.jpg,0808_Sö_366_Sö_366___Södermanland__Yttervalla__Frustuna.jpg
Sö 367,"Sö 367 - Södermanland: Släbro, Nyköping",,hamunr : ulfR raisþu : stain : þinsi : efti : hrulf : faþur : sin : ayburg : at : unir sin þaiR otu : by : slaiþa:bru + fraystain : hrulfR o=þrutoR þiakna,"Håmund [och] Ulf reste denna sten efter Rolf, sin fader, Öborg efter sin man. De ägde byn Släbro, Frösten och Rolf, dugande män.",https://www.christerhamp.se/runor/gamla/so/so367.html,https://www.christerhamp.se/runor/gamla/so/so367s.jpg,0809_Sö_367_Sö_367___Södermanland__Släbro__Nyköping.jpg
Sö 374,Sö 374 - Södermanland: Tystberga,,...--- l-t · r-isa · stain · -ftiR mana musku ruþur · tufialtr risti runaR ... fulkoþan fnþ...,"... lät resa stenen efter Manne, Muskias broder. Styvjald ristade runorna ... gode fader ...",https://www.christerhamp.se/runor/gamla/so/so374.html,https://www.christerhamp.se/runor/gamla/so/so374s.jpg,0810_Sö_374_Sö_374___Södermanland__Tystberga.jpg
Sö 377,Sö 377 - Södermanland: Överselö kyrka,,... ...isa * sti- ... -t * su... ...,... resa denna sten ... efter son ...,https://www.christerhamp.se/runor/gamla/so/so377.html,https://www.christerhamp.se/runor/gamla/so/so377s.jpg,0811_Sö_377_Sö_377___Södermanland__Överselö_kyrka.jpg
Sö 381,"Sö 381 - Södermanland: Ladvik, Salem",,... ...(t) : igul : faþu... ...,"... efter Igul, sin fader ...",https://www.christerhamp.se/runor/gamla/so/so381.html,https://www.christerhamp.se/runor/gamla/so/so381.jpg,0812_Sö_381_Sö_381___Södermanland__Ladvik__Salem.jpg
SÖ ATA 6447/61,SÖ ATA 6447/61 - Södermanland: Edeby,,... ...ulmstains × ...,... Holmstens ...,https://www.christerhamp.se/runor/gamla/so/soata6447-61.html,https://www.christerhamp.se/runor/gamla/so/soata6447-61.jpg,0813_SÖ_ATA_6447_61_SÖ_ATA_6447_61___Södermanland__Edeby.jpg
Sö ATA5501/52,Sö ATA5501/52 - Södermanland: Vadsbro kyrka,ᛅᛚ,...al...,-,https://www.christerhamp.se/runor/gamla/so/soata5501-52.html,https://www.christerhamp.se/runor/gamla/so/soata5501-52s.jpg,0814_Sö_ATA5501_52_Sö_ATA5501_52___Södermanland__Vadsbro_kyrka.jpg
Sö ATA 6294/59,"Sö ATA 6294/59 - Södermanland: Rällinge, Helgarö",,-,-,https://www.christerhamp.se/runor/gamla/so/soata6294-59.html,https://www.christerhamp.se/runor/gamla/so/soata6294-59s.jpg,0815_Sö_ATA_6294_59_Sö_ATA_6294_59___Södermanland__Rällinge__Helg.jpg
Sö ATA 6491/60,"Sö ATA 6491/60  - Södermanland: Rällinge, Helgarö",,...- × r(i)(t)(a) × stin × þina × at × runul- ...-...,... resa denna sten efter Runulf ...,https://www.christerhamp.se/runor/gamla/so/soata6491-60.html,https://www.christerhamp.se/runor/gamla/so/soata6491-60s.jpg,0816_Sö_ATA_6491_60_Sö_ATA_6491_60___Södermanland__Rällinge__Helg.jpg
Sö ATA 4202/63,Sö ATA 4202/63 - Södermanland: Toresunds kyrkogård,,...-nu...,-,https://www.christerhamp.se/runor/gamla/so/soata4202-63.html,https://www.christerhamp.se/runor/gamla/so/soata4202-63.jpg,0817_Sö_ATA_4202_63_Sö_ATA_4202_63___Södermanland__Toresunds_kyrk.jpg
Sö ATA 7551/92,"Sö ATA 7551/92 - Södermanland: Örleds såg, Barva",,...-- * lit * -aisa * stain * þinsa * iftir * tu-ta * s-- ...----...,... lät resa denna sten efter Toste (?) sin son ...,https://www.christerhamp.se/runor/gamla/so/soata7551-92.html,https://www.christerhamp.se/runor/gamla/so/soata7551-92s.jpg,0818_Sö_ATA_7551_92_Sö_ATA_7551_92___Södermanland__Örleds_såg__Ba.jpg
Sö ATA 322-4237-2011,"Sö ATA 322-4237-2011 - Södermanland: Småhamra, Österhaninge",,: kunar : auk : ulfr : auk : sighialnmR : litu : risa : stin : atn : halftan : faþur : sin : kuþ : hial¶bi : ¶ : ant : hans,"Gunnar och Ulf och Sighjälm lät resa stenen efter Halvdan, sin fader. Gud hjälpe hans ande",https://www.christerhamp.se/runor/gamla/so/soata322-4237-2011.html,https://www.christerhamp.se/runor/gamla/so/soata322-4237-2011s.jpg,0819_Sö_ATA_322_4237_2011_Sö_ATA_322_4237_2011___Södermanland__Sm.jpg
Sö FV 1948;291,"Sö FV 1948;291 - Södermanland: Giberga, Lunda",,...- · kiarþu · skibuarþ · (a)-... · trbnfr,... [de] gjorde skeppsvakt ... dräpt ...,https://www.christerhamp.se/runor/gamla/so/sofv1948-291.html,https://www.christerhamp.se/runor/gamla/so/sofv1948-291s.jpg,0820_Sö_FV_1948_291_Sö_FV_1948_291___Södermanland__Giberga__Lunda.jpg
Sö FV 1948;295,Sö FV 1948;295 - Södermanland: Lunda kyrka,,: halftan ÷ rasþi : st(a)- ...si : at : raknualt : faþur : sin : ouk : tan * bruþur sin þrutaR þiak(n)a,"Halvdan reste denna sten efter Ragnvald, sin fader, och Dan, sin broder, dugande män",https://www.christerhamp.se/runor/gamla/so/sofv1948-295.html,https://www.christerhamp.se/runor/gamla/so/sofv1948-295s.jpg,0821_Sö_FV_1948_295_Sö_FV_1948_295___Södermanland__Lunda_kyrka.jpg
Sö FV 1948;298,"Sö FV 1948;298 - Södermanland: Ådala, Ösmo",,: biarni : auk : -ai- : litu : -aisa : stin : at : nikbiurn : faþur sin : bu--a : --ui · bruþur kuþfins :,Bjarne och Ger lät resa stenen efter Näsbjörn (?) sin fader ... Gudfinns broder,https://www.christerhamp.se/runor/gamla/so/sofv1948-298.html,https://www.christerhamp.se/runor/gamla/so/sofv1948-298s.jpg,0822_Sö_FV_1948_298_Sö_FV_1948_298___Södermanland__Ådala__Ösmo.jpg
Sö FV 1948;289,"Sö FV 1948;289 - Södermanland: Aspa bro, Löten, Ludgo",,ostriþ : lit : -ira : ku(m)... ...usi ÷ at : anunt ÷ auk : raknualt : sun : sin ÷: urþu : ta...R : - (t)an...-...(k)u : ua-u : rikiR : o rauniki : ak : snialastiR : i : suiþiuþu,"Astrid lät göra detta minnesmärke efter Anund och Ragnvald, sin son. Blev döda i Danmark var rikast i Rauninge och raskast i Svitjod",https://www.christerhamp.se/runor/gamla/so/sofv1948-289.html,https://www.christerhamp.se/runor/gamla/so/sofv1948-289s.jpg,0823_Sö_FV_1948_289_Sö_FV_1948_289___Södermanland__Aspa_bro__Löte.jpg
Sö FV1948;314,Sö FV1948;314 - Södermanland: Toresunds kyrka,,... : sun : s...,... sin son ...,https://www.christerhamp.se/runor/gamla/so/sofv1948-314.html,https://www.christerhamp.se/runor/gamla/so/sofv1948-314s.jpg,0824_Sö_FV1948_314_Sö_FV1948_314___Södermanland__Toresunds_kyrka.jpg
Sö FV 1954;19,Sö FV 1954;19 - Södermanland: Vrena kyrka,,krist × biþia ... ...-...(a)(i) · (m)... ... ...i faþur sin ... ...--a × sin × hinha,Kristus be ... sin fader ... sin heliga,https://www.christerhamp.se/runor/gamla/so/sofv1954-19.html,https://www.christerhamp.se/runor/gamla/so/sofv1954-19s.jpg,0825_Sö_FV_1954_19_Sö_FV_1954_19___Södermanland__Vrena_kyrka.jpg
Sö FV 1958;242,Sö FV 1958;242 - Södermanland: Tumbo kyrka,,* anunr * auk * bruni * raistu * at * kulbain * şina * stain *,Anund och Brune reste denna sten efter Kolben,https://www.christerhamp.se/runor/gamla/so/sofv1958-242.html,https://www.christerhamp.se/runor/gamla/so/sofv1958-242s.jpg,0826_Sö_FV_1958_242_Sö_FV_1958_242___Södermanland__Tumbo_kyrka.jpg
Sö FV 1959;262,"Sö FV 1959;262 - Södermanland: Lövhagen, Österhaninge",,· a-þkuþr · auk · arkir · li-u · raisa ...a ...ai... ...-... ...---t · b...þu- -in,Ödgunn [?] och Arngärd lät resa [denna sten efter] ... sin broder,https://www.christerhamp.se/runor/gamla/so/sofv1959-262.html,https://www.christerhamp.se/runor/gamla/so/sofv1959-262s.jpg,0827_Sö_FV_1959_262_Sö_FV_1959_262___Södermanland__Lövhagen__Öste.jpg
Sö FV 1965;133,"Sö FV 1965;133 - Södermanland: Nyköping, kv. Rådhuset",,margareta a mik,Margareta äger mig,https://www.christerhamp.se/runor/gamla/so/sofv1965-133.html,https://www.christerhamp.se/runor/gamla/so/sofv1965-133s.jpg,0828_Sö_FV_1965_133_Sö_FV_1965_133___Södermanland__Nyköping__kv__.jpg
Sö FV 1969;298,Sö FV 1969;298 - Södermanland: Kjula kyrka,,... : þensa : iftir : eskil : (b)(r)-(þ)... ...,"... denna [sten] efter Eskil, [sin] broder",https://www.christerhamp.se/runor/gamla/so/sofv1969-298.html,https://www.christerhamp.se/runor/gamla/so/sofv1969-298s.jpg,0829_Sö_FV_1969_298_Sö_FV_1969_298___Södermanland__Kjula_kyrka.jpg
Sö FV 1971;207,"Sö FV 1971;207 - Södermanland: Tyresö, Tyresö",,kunbiarn : lit : r-... ... ...(b)(i) : ant : btr · þan ...,Gunbjörn lät resa ... hjälpe ande bättre än ...,https://www.christerhamp.se/runor/gamla/so/sofv1971-207.html,https://www.christerhamp.se/runor/gamla/so/sofv1971-207s.jpg,0830_Sö_FV_1971_207_Sö_FV_1971_207___Södermanland__Tyresö__Tyresö.jpg
Sö FV 1971;208,"Sö FV 1971;208 - Södermanland: Säby, Ösmo",,× uihmar ᛫ raisti ᛫ sten ᛫ þinsa ᛫ eftiR ᛫ kara ᛫ faþur ᛫ sin ᛫ auk þora ×,"Vigmar reste denna sten efter Kåre, sin fader, och Tora",https://www.christerhamp.se/runor/gamla/so/sofv1971-208.html,https://www.christerhamp.se/runor/gamla/so/sofv1971-208s.jpg,0831_Sö_FV_1971_208_Sö_FV_1971_208___Södermanland__Säby__Ösmo.jpg
Sö FV1973;189,Sö FV1973;189 - Södermanland: Julita gård,,,,https://www.christerhamp.se/runor/gamla/so/sofv1973-189.html,https://www.christerhamp.se/runor/gamla/so/sofv1973-189s.jpg,0832_Sö_FV1973_189_Sö_FV1973_189___Södermanland__Julita_gård.jpg
Sö FV 1981;197,"Sö FV 1981;197 - Södermanland: Årsta, Österhaninge socken",,fuþorkhnias... fuþorkhniast... ...hn(i)(a)stbm(l)R,,https://www.christerhamp.se/runor/gamla/so/sofv1981-197.html,https://www.christerhamp.se/runor/gamla/so/sofv1981-197s.jpg,0833_Sö_FV_1981_197_Sö_FV_1981_197___Södermanland__Årsta__Österha.jpg
Sö FV 1984;253,"Sö FV 1984;253 - Södermanland: Åkra gård, Bettna",,... ...in : þina : at : osuar : mu(þ)... ...,"... denna sten efter Åsvar, sin moder ...",https://www.christerhamp.se/runor/gamla/so/sofv1984-253.html,https://www.christerhamp.se/runor/gamla/so/sofv1984-253s.jpg,0834_Sö_FV_1984_253_Sö_FV_1984_253___Södermanland__Åkra_gård__Bet.jpg
Sö FV 1986;218,"Sö FV 1986;218 - Södermanland: Harby, Kjula",,× kaR : reþi sin : eti : bui : uiburk uaR : muþR :  snuR : fatriþ : ----,"... gjorde ... efter Boe. Viborg var moder, Sno fader.",https://www.christerhamp.se/runor/gamla/so/sofv1986-218.html,https://www.christerhamp.se/runor/gamla/so/sofv1986-218s.jpg,0835_Sö_FV_1986_218_Sö_FV_1986_218___Södermanland__Harby__Kjula.jpg
Sö FV1986;220,"Sö FV1986;220 - Södermanland: Igelsta, Östertälje",,: ... ...--R · eykr ¶ -m.../...R,-,https://www.christerhamp.se/runor/gamla/so/sofv1986-220.html,https://www.christerhamp.se/runor/gamla/so/sofv1986-220s.jpg,0836_Sö_FV1986_220_Sö_FV1986_220___Södermanland__Igelsta__Östertä.jpg
Sö FV 1993;229,"Sö FV 1993;229 - Södermanland: Årby, Kloster",,botuiþr * au- ...uri * rai=stu * merki ... ...---rn * broþur * sin *,Botvid och ... reste minnesmärket ... sin broder,https://www.christerhamp.se/runor/gamla/so/sofv1993-229.html,https://www.christerhamp.se/runor/gamla/so/sofv1993-229s.jpg,0837_Sö_FV_1993_229_Sö_FV_1993_229___Södermanland__Årby__Kloster.jpg
