filename,batch,idx,transliteration,runic,n_chars,source,split
syn_w0_000189_iklanti_ᛁᚴᛚᛅᚾᛏᛁ.png,w0,189,iklanti,ᛁᚴᛚᛅᚾᛏᛁ,7,synth,train
syn_w0_000189_kriuriþon_itaR_aþi_rita_ᚴᚱᛁᚢᚱᛁᚦᚮᚾ᛬ᛁᛏᛅᛦ᛬ᛅᚦᛁ᛬ᚱᛁᛏᛅ.png,w0,189,kriuriþon itaR aþi rita,ᚴᚱᛁᚢᚱᛁᚦᚮᚾ᛬ᛁᛏᛅᛦ᛬ᛅᚦᛁ᛬ᚱᛁᛏᛅ,20,synth,train
syn_w0_000189_lunti_skurba_ronum_bry_ᛚᚢᚾᛏᛁ᛬ᛋᚴᚢᚱᛒᛅ᛬ᚱᚮᚾᚢᛘ᛬ᛒᚱᚤ.png,w0,189,lunti skurba ronum bry,ᛚᚢᚾᛏᛁ᛬ᛋᚴᚢᚱᛒᛅ᛬ᚱᚮᚾᚢᛘ᛬ᛒᚱᚤ,19,synth,train
syn_w0_000189_runaR_þans_ᚱᚢᚾᛅᛦ᛬ᚦᛅᚾᛋ.png,w0,189,runaR þans,ᚱᚢᚾᛅᛦ᛬ᚦᛅᚾᛋ,9,synth,train
syn_w0_000189_stotR_rita_ide_ᛋᛏᚮᛏᛦ᛬ᚱᛁᛏᛅ᛬ᛁᛑᛂ.png,w0,189,stotR rita ide,ᛋᛏᚮᛏᛦ᛬ᚱᛁᛏᛅ᛬ᛁᛑᛂ,12,synth,train
syn_w0_000190_arþ_ulfr_ᛅᚱᚦ᛬ᚢᛚᚠᚱ.png,w0,190,arþ ulfr,ᛅᚱᚦ᛬ᚢᛚᚠᚱ,7,synth,train
syn_w0_000190_fulk_bruþur_siba_ᚠᚢᛚᚴ᛬ᛒᚱᚢᚦᚢᚱ᛬ᛋᛁᛒᛅ.png,w0,190,fulk bruþur siba,ᚠᚢᛚᚴ᛬ᛒᚱᚢᚦᚢᚱ᛬ᛋᛁᛒᛅ,14,synth,train
syn_w0_000190_haa_þorstæin_ᚼᛅᛅ᛬ᚦᚮᚱᛋᛏᚫᛁᚾ.png,w0,190,haa þorstæin,ᚼᛅᛅ᛬ᚦᚮᚱᛋᛏᚫᛁᚾ,11,synth,val
syn_w0_000190_hons_ouk_þurunaR_ᚼᚮᚾᛋ᛬ᚮᚢᚴ᛬ᚦᚢᚱᚢᚾᛅᛦ.png,w0,190,hons ouk þurunaR,ᚼᚮᚾᛋ᛬ᚮᚢᚴ᛬ᚦᚢᚱᚢᚾᛅᛦ,14,synth,val
syn_w0_000190_ialm_ᛁᛅᛚᛘ.png,w0,190,ialm,ᛁᛅᛚᛘ,4,synth,train
syn_w0_000190_nobis_het_ᚾᚮᛒᛁᛋ᛬ᚼᛂᛏ.png,w0,190,nobis het,ᚾᚮᛒᛁᛋ᛬ᚼᛂᛏ,8,synth,train
syn_w0_000190_trik_kuþ_ᛏᚱᛁᚴ᛬ᚴᚢᚦ.png,w0,190,trik kuþ,ᛏᚱᛁᚴ᛬ᚴᚢᚦ,7,synth,train
syn_w0_000191_byr_klænt_þorstin_haima_ᛒᚤᚱ᛬ᚴᛚᚫᚾᛏ᛬ᚦᚮᚱᛋᛏᛁᚾ᛬ᚼᛅᛁᛘᛅ.png,w0,191,byr klænt þorstin haima,ᛒᚤᚱ᛬ᚴᛚᚫᚾᛏ᛬ᚦᚮᚱᛋᛏᛁᚾ᛬ᚼᛅᛁᛘᛅ,20,synth,train
syn_w0_000191_friþ_iak_mik_onon_ᚠᚱᛁᚦ᛬ᛁᛅᚴ᛬ᛘᛁᚴ᛬ᚮᚾᚮᚾ.png,w0,191,friþ iak mik onon,ᚠᚱᛁᚦ᛬ᛁᛅᚴ᛬ᛘᛁᚴ᛬ᚮᚾᚮᚾ,14,synth,train
syn_w0_000191_retu_hika_ᚱᛂᛏᚢ᛬ᚼᛁᚴᛅ.png,w0,191,retu hika,ᚱᛂᛏᚢ᛬ᚼᛁᚴᛅ,8,synth,train
syn_w0_000191_rikiR_fþbuha_sar_lus_ᚱᛁᚴᛁᛦ᛬ᚠᚦᛒᚢᚼᛅ᛬ᛋᛅᚱ᛬ᛚᚢᛋ.png,w0,191,rikiR fþbuha sar lus,ᚱᛁᚴᛁᛦ᛬ᚠᚦᛒᚢᚼᛅ᛬ᛋᛅᚱ᛬ᛚᚢᛋ,17,synth,train
syn_w0_000191_sin_ᛋᛁᚾ.png,w0,191,sin,ᛋᛁᚾ,3,synth,train
syn_w0_000191_tutur_biu_rauþu_iutiR_ᛏᚢᛏᚢᚱ᛬ᛒᛁᚢ᛬ᚱᛅᚢᚦᚢ᛬ᛁᚢᛏᛁᛦ.png,w0,191,tutur biu rauþu iutiR,ᛏᚢᛏᚢᚱ᛬ᛒᛁᚢ᛬ᚱᛅᚢᚦᚢ᛬ᛁᚢᛏᛁᛦ,18,synth,train
syn_w0_000191_þesi_benedicta_aurikia_uel_ᚦᛂᛋᛁ᛬ᛒᛂᚾᛂᛑᛁᛍᛏᛅ᛬ᛅᚢᚱᛁᚴᛁᛅ᛬ᚢᛂᛚ.png,w0,191,þesi benedicta aurikia uel,ᚦᛂᛋᛁ᛬ᛒᛂᚾᛂᛑᛁᛍᛏᛅ᛬ᛅᚢᚱᛁᚴᛁᛅ᛬ᚢᛂᛚ,23,synth,train
syn_w0_000192_bruþr_fili_uaþ_ᛒᚱᚢᚦᚱ᛬ᚠᛁᛚᛁ᛬ᚢᛅᚦ.png,w0,192,bruþr fili uaþ,ᛒᚱᚢᚦᚱ᛬ᚠᛁᛚᛁ᛬ᚢᛅᚦ,12,synth,train
syn_w0_000192_kuþan_fikiulf_siluaus_runoR_ᚴᚢᚦᛅᚾ᛬ᚠᛁᚴᛁᚢᛚᚠ᛬ᛋᛁᛚᚢᛅᚢᛋ᛬ᚱᚢᚾᚮᛦ.png,w0,192,kuþan fikiulf siluaus runoR,ᚴᚢᚦᛅᚾ᛬ᚠᛁᚴᛁᚢᛚᚠ᛬ᛋᛁᛚᚢᛅᚢᛋ᛬ᚱᚢᚾᚮᛦ,24,synth,train
syn_w0_000192_kuþan_stain_kira_ᚴᚢᚦᛅᚾ᛬ᛋᛏᛅᛁᚾ᛬ᚴᛁᚱᛅ.png,w0,192,kuþan stain kira,ᚴᚢᚦᛅᚾ᛬ᛋᛏᛅᛁᚾ᛬ᚴᛁᚱᛅ,14,synth,train
syn_w0_000192_niniR_uorb_man_nytan_ᚾᛁᚾᛁᛦ᛬ᚢᚮᚱᛒ᛬ᛘᛅᚾ᛬ᚾᚤᛏᛅᚾ.png,w0,192,niniR uorb man nytan,ᚾᛁᚾᛁᛦ᛬ᚢᚮᚱᛒ᛬ᛘᛅᚾ᛬ᚾᚤᛏᛅᚾ,17,synth,val
syn_w0_000192_nsi_ont_ᚾᛋᛁ᛬ᚮᚾᛏ.png,w0,192,nsi ont,ᚾᛋᛁ᛬ᚮᚾᛏ,6,synth,train
syn_w0_000192_resa_uikikr_sua_harbara_ᚱᛂᛋᛅ᛬ᚢᛁᚴᛁᚴᚱ᛬ᛋᚢᛅ᛬ᚼᛅᚱᛒᛅᚱᛅ.png,w0,192,resa uikikr sua harbara,ᚱᛂᛋᛅ᛬ᚢᛁᚴᛁᚴᚱ᛬ᛋᚢᛅ᛬ᚼᛅᚱᛒᛅᚱᛅ,20,synth,train
syn_w0_000192_þurlak_kofriþ_iftR_ᚦᚢᚱᛚᛅᚴ᛬ᚴᚮᚠᚱᛁᚦ᛬ᛁᚠᛏᛦ.png,w0,192,þurlak kofriþ iftR,ᚦᚢᚱᛚᛅᚴ᛬ᚴᚮᚠᚱᛁᚦ᛬ᛁᚠᛏᛦ,16,synth,train
syn_w0_000193_adonai_ᛅᛑᚮᚾᛅᛁ.png,w0,193,adonai,ᛅᛑᚮᚾᛅᛁ,6,synth,train
syn_w0_000193_balsi_stiubmoþur_ᛒᛅᛚᛋᛁ᛬ᛋᛏᛁᚢᛒᛘᚮᚦᚢᚱ.png,w0,193,balsi stiubmoþur,ᛒᛅᛚᛋᛁ᛬ᛋᛏᛁᚢᛒᛘᚮᚦᚢᚱ,15,synth,test
syn_w0_000193_bar_kuisk_afton_dihsse_ᛒᛅᚱ᛬ᚴᚢᛁᛋᚴ᛬ᛅᚠᛏᚮᚾ᛬ᛑᛁᚼᛋᛋᛂ.png,w0,193,bar kuisk afton dihsse,ᛒᛅᚱ᛬ᚴᚢᛁᛋᚴ᛬ᛅᚠᛏᚮᚾ᛬ᛑᛁᚼᛋᛋᛂ,19,synth,train
syn_w0_000193_ftir_tae_sehkurþ_ᚠᛏᛁᚱ᛬ᛏᛅᛂ᛬ᛋᛂᚼᚴᚢᚱᚦ.png,w0,193,ftir tae sehkurþ,ᚠᛏᛁᚱ᛬ᛏᛅᛂ᛬ᛋᛂᚼᚴᚢᚱᚦ,14,synth,train
syn_w0_000193_niu_bilik_ᚾᛁᚢ᛬ᛒᛁᛚᛁᚴ.png,w0,193,niu bilik,ᚾᛁᚢ᛬ᛒᛁᛚᛁᚴ,8,synth,train
syn_w0_000193_raiþ_ᚱᛅᛁᚦ.png,w0,193,raiþ,ᚱᛅᛁᚦ,4,synth,train
syn_w0_000193_uitrik_ulit_krat_tauþr_ᚢᛁᛏᚱᛁᚴ᛬ᚢᛚᛁᛏ᛬ᚴᚱᛅᛏ᛬ᛏᛅᚢᚦᚱ.png,w0,193,uitrik ulit krat tauþr,ᚢᛁᛏᚱᛁᚴ᛬ᚢᛚᛁᛏ᛬ᚴᚱᛅᛏ᛬ᛏᛅᚢᚦᚱ,19,synth,val
syn_w0_000194_biþer_sihnum_ᛒᛁᚦᛂᚱ᛬ᛋᛁᚼᚾᚢᛘ.png,w0,194,biþer sihnum,ᛒᛁᚦᛂᚱ᛬ᛋᛁᚼᚾᚢᛘ,11,synth,train
syn_w0_000194_branti_ᛒᚱᛅᚾᛏᛁ.png,w0,194,branti,ᛒᚱᛅᚾᛏᛁ,6,synth,train
syn_w0_000194_fraistain_akiR_ᚠᚱᛅᛁᛋᛏᛅᛁᚾ᛬ᛅᚴᛁᛦ.png,w0,194,fraistain akiR,ᚠᚱᛅᛁᛋᛏᛅᛁᚾ᛬ᛅᚴᛁᛦ,13,synth,train
syn_w0_000194_kislauk_ᚴᛁᛋᛚᛅᚢᚴ.png,w0,194,kislauk,ᚴᛁᛋᛚᛅᚢᚴ,7,synth,val
syn_w0_000194_æintriþi_hiok_ᚫᛁᚾᛏᚱᛁᚦᛁ᛬ᚼᛁᚮᚴ.png,w0,194,æintriþi hiok,ᚫᛁᚾᛏᚱᛁᚦᛁ᛬ᚼᛁᚮᚴ,12,synth,test
syn_w0_000194_þena_satu_isunR_ᚦᛂᚾᛅ᛬ᛋᛅᛏᚢ᛬ᛁᛋᚢᚾᛦ.png,w0,194,þena satu isunR,ᚦᛂᚾᛅ᛬ᛋᛅᛏᚢ᛬ᛁᛋᚢᚾᛦ,13,synth,train
syn_w0_000194_þura_ᚦᚢᚱᛅ.png,w0,194,þura,ᚦᚢᚱᛅ,4,synth,train
syn_w0_000195_auk_gama_uitrik_ᛅᚢᚴ᛬ᚵᛅᛘᛅ᛬ᚢᛁᛏᚱᛁᚴ.png,w0,195,auk gama uitrik,ᛅᚢᚴ᛬ᚵᛅᛘᛅ᛬ᚢᛁᛏᚱᛁᚴ,13,synth,train
syn_w0_000195_hilkaiR_rita_fnþ_tuka_ᚼᛁᛚᚴᛅᛁᛦ᛬ᚱᛁᛏᛅ᛬ᚠᚾᚦ᛬ᛏᚢᚴᛅ.png,w0,195,hilkaiR rita fnþ tuka,ᚼᛁᛚᚴᛅᛁᛦ᛬ᚱᛁᛏᛅ᛬ᚠᚾᚦ᛬ᛏᚢᚴᛅ,18,synth,train
syn_w0_000195_raisti_asualt_ᚱᛅᛁᛋᛏᛁ᛬ᛅᛋᚢᛅᛚᛏ.png,w0,195,raisti asualt,ᚱᛅᛁᛋᛏᛁ᛬ᛅᛋᚢᛅᛚᛏ,12,synth,train
syn_w0_000195_sint_þissa_fem_ᛋᛁᚾᛏ᛬ᚦᛁᛋᛋᛅ᛬ᚠᛂᛘ.png,w0,195,sint þissa fem,ᛋᛁᚾᛏ᛬ᚦᛁᛋᛋᛅ᛬ᚠᛂᛘ,12,synth,val
syn_w0_000195_ulef_nik_lunti_ristu_ᚢᛚᛂᚠ᛬ᚾᛁᚴ᛬ᛚᚢᚾᛏᛁ᛬ᚱᛁᛋᛏᚢ.png,w0,195,ulef nik lunti ristu,ᚢᛚᛂᚠ᛬ᚾᛁᚴ᛬ᛚᚢᚾᛏᛁ᛬ᚱᛁᛋᛏᚢ,17,synth,train
syn_w0_000195_yfti_auk_faþur_þurfas_ᚤᚠᛏᛁ᛬ᛅᚢᚴ᛬ᚠᛅᚦᚢᚱ᛬ᚦᚢᚱᚠᛅᛋ.png,w0,195,yfti auk faþur þurfas,ᚤᚠᛏᛁ᛬ᛅᚢᚴ᛬ᚠᛅᚦᚢᚱ᛬ᚦᚢᚱᚠᛅᛋ,18,synth,train
syn_w0_000195_þir_ᚦᛁᚱ.png,w0,195,þir,ᚦᛁᚱ,3,synth,train
syn_w0_000196_den_rist_gauþz_ᛑᛂᚾ᛬ᚱᛁᛋᛏ᛬ᚵᛅᚢᚦᛎ.png,w0,196,den rist gauþz,ᛑᛂᚾ᛬ᚱᛁᛋᛏ᛬ᚵᛅᚢᚦᛎ,12,synth,train
syn_w0_000196_risþi_rfa_ligæ_ᚱᛁᛋᚦᛁ᛬ᚱᚠᛅ᛬ᛚᛁᚵᚫ.png,w0,196,risþi rfa ligæ,ᚱᛁᛋᚦᛁ᛬ᚱᚠᛅ᛬ᛚᛁᚵᚫ,12,synth,test
syn_w0_000196_runar_tein_ᚱᚢᚾᛅᚱ᛬ᛏᛂᛁᚾ.png,w0,196,runar tein,ᚱᚢᚾᛅᚱ᛬ᛏᛂᛁᚾ,9,synth,train
syn_w0_000196_stin_fti_uþur_ᛋᛏᛁᚾ᛬ᚠᛏᛁ᛬ᚢᚦᚢᚱ.png,w0,196,stin fti uþur,ᛋᛏᛁᚾ᛬ᚠᛏᛁ᛬ᚢᚦᚢᚱ,11,synth,train
syn_w0_000196_suiþbalki_usi_ift_hiuk_ᛋᚢᛁᚦᛒᛅᛚᚴᛁ᛬ᚢᛋᛁ᛬ᛁᚠᛏ᛬ᚼᛁᚢᚴ.png,w0,196,suiþbalki usi ift hiuk,ᛋᚢᛁᚦᛒᛅᛚᚴᛁ᛬ᚢᛋᛁ᛬ᛁᚠᛏ᛬ᚼᛁᚢᚴ,19,synth,train
syn_w0_000196_sustursun_sina_ᛋᚢᛋᛏᚢᚱᛋᚢᚾ᛬ᛋᛁᚾᛅ.png,w0,196,sustursun sina,ᛋᚢᛋᛏᚢᚱᛋᚢᚾ᛬ᛋᛁᚾᛅ,13,synth,train
syn_w0_000196_uifriþr_resþi_ᚢᛁᚠᚱᛁᚦᚱ᛬ᚱᛂᛋᚦᛁ.png,w0,196,uifriþr resþi,ᚢᛁᚠᚱᛁᚦᚱ᛬ᚱᛂᛋᚦᛁ,12,synth,train
syn_w0_000197_anuntr_ᛅᚾᚢᚾᛏᚱ.png,w0,197,anuntr,ᛅᚾᚢᚾᛏᚱ,6,synth,train
syn_w0_000197_att_slknasma_ᛅᛏᛏ᛬ᛋᛚᚴᚾᛅᛋᛘᛅ.png,w0,197,att slknasma,ᛅᛏᛏ᛬ᛋᛚᚴᚾᛅᛋᛘᛅ,11,synth,train
syn_w0_000197_bro_ᛒᚱᚮ.png,w0,197,bro,ᛒᚱᚮ,3,synth,train
syn_w0_000197_buata_ᛒᚢᛅᛏᛅ.png,w0,197,buata,ᛒᚢᛅᛏᛅ,5,synth,train
syn_w0_000197_husu_tuþr_risti_ᚼᚢᛋᚢ᛬ᛏᚢᚦᚱ᛬ᚱᛁᛋᛏᛁ.png,w0,197,husu tuþr risti,ᚼᚢᛋᚢ᛬ᛏᚢᚦᚱ᛬ᚱᛁᛋᛏᛁ,13,synth,train
syn_w0_000197_mæl_þeR_fifil_ᛘᚫᛚ᛬ᚦᛂᛦ᛬ᚠᛁᚠᛁᛚ.png,w0,197,mæl þeR fifil,ᛘᚫᛚ᛬ᚦᛂᛦ᛬ᚠᛁᚠᛁᛚ,11,synth,val
syn_w0_000197_rus_kiRmut_kearþ_ᚱᚢᛋ᛬ᚴᛁᛦᛘᚢᛏ᛬ᚴᛂᛅᚱᚦ.png,w0,197,rus kiRmut kearþ,ᚱᚢᛋ᛬ᚴᛁᛦᛘᚢᛏ᛬ᚴᛂᛅᚱᚦ,14,synth,train
syn_w0_000198_auintr_ᛅᚢᛁᚾᛏᚱ.png,w0,198,auintr,ᛅᚢᛁᚾᛏᚱ,6,synth,train
syn_w0_000198_hans_riþr_ausualti_þesi_ᚼᛅᚾᛋ᛬ᚱᛁᚦᚱ᛬ᛅᚢᛋᚢᛅᛚᛏᛁ᛬ᚦᛂᛋᛁ.png,w0,198,hans riþr ausualti þesi,ᚼᛅᚾᛋ᛬ᚱᛁᚦᚱ᛬ᛅᚢᛋᚢᛅᛚᛏᛁ᛬ᚦᛂᛋᛁ,20,synth,train
syn_w0_000198_isikat_ruku_stotR_ᛁᛋᛁᚴᛅᛏ᛬ᚱᚢᚴᚢ᛬ᛋᛏᚮᛏᛦ.png,w0,198,isikat ruku stotR,ᛁᛋᛁᚴᛅᛏ᛬ᚱᚢᚴᚢ᛬ᛋᛏᚮᛏᛦ,15,synth,train
syn_w0_000198_krikiaR_hulmkair_þino_ᚴᚱᛁᚴᛁᛅᛦ᛬ᚼᚢᛚᛘᚴᛅᛁᚱ᛬ᚦᛁᚾᚮ.png,w0,198,krikiaR hulmkair þino,ᚴᚱᛁᚴᛁᛅᛦ᛬ᚼᚢᛚᛘᚴᛅᛁᚱ᛬ᚦᛁᚾᚮ,19,synth,train
syn_w0_000198_kruks_þau_uþinkau_uiþbiarn_ᚴᚱᚢᚴᛋ᛬ᚦᛅᚢ᛬ᚢᚦᛁᚾᚴᛅᚢ᛬ᚢᛁᚦᛒᛁᛅᚱᚾ.png,w0,198,kruks þau uþinkau uiþbiarn,ᚴᚱᚢᚴᛋ᛬ᚦᛅᚢ᛬ᚢᚦᛁᚾᚴᛅᚢ᛬ᚢᛁᚦᛒᛁᛅᚱᚾ,23,synth,val
syn_w0_000198_rai_niiisþ_owns_ᚱᛅᛁ᛬ᚾᛁᛁᛁᛋᚦ᛬ᚮᚹᚾᛋ.png,w0,198,rai niiisþ owns,ᚱᛅᛁ᛬ᚾᛁᛁᛁᛋᚦ᛬ᚮᚹᚾᛋ,13,synth,train
syn_w0_000198_sen_kiarþu_sin_ᛋᛂᚾ᛬ᚴᛁᛅᚱᚦᚢ᛬ᛋᛁᚾ.png,w0,198,sen kiarþu sin,ᛋᛂᚾ᛬ᚴᛁᛅᚱᚦᚢ᛬ᛋᛁᚾ,12,synth,train
syn_w0_000199_auk_ketilfas_stątR_ᛅᚢᚴ᛬ᚴᛂᛏᛁᛚᚠᛅᛋ᛬ᛋᛏᚬᛏᛦ.png,w0,199,auk ketilfas stątR,ᛅᚢᚴ᛬ᚴᛂᛏᛁᛚᚠᛅᛋ᛬ᛋᛏᚬᛏᛦ,16,synth,train
syn_w0_000199_hans_hagua_ᚼᛅᚾᛋ᛬ᚼᛅᚵᚢᛅ.png,w0,199,hans hagua,ᚼᛅᚾᛋ᛬ᚼᛅᚵᚢᛅ,9,synth,train
syn_w0_000199_kair_faþur_ᚴᛅᛁᚱ᛬ᚠᛅᚦᚢᚱ.png,w0,199,kair faþur,ᚴᛅᛁᚱ᛬ᚠᛅᚦᚢᚱ,9,synth,train
syn_w0_000199_kiarþi_hia_gierþi_ᚴᛁᛅᚱᚦᛁ᛬ᚼᛁᛅ᛬ᚵᛁᛂᚱᚦᛁ.png,w0,199,kiarþi hia gierþi,ᚴᛁᛅᚱᚦᛁ᛬ᚼᛁᛅ᛬ᚵᛁᛂᚱᚦᛁ,15,synth,train
syn_w0_000199_muþur_ain_runar_ᛘᚢᚦᚢᚱ᛬ᛅᛁᚾ᛬ᚱᚢᚾᛅᚱ.png,w0,199,muþur ain runar,ᛘᚢᚦᚢᚱ᛬ᛅᛁᚾ᛬ᚱᚢᚾᛅᚱ,13,synth,train
syn_w0_000199_raistu_hrþ_ᚱᛅᛁᛋᛏᚢ᛬ᚼᚱᚦ.png,w0,199,raistu hrþ,ᚱᛅᛁᛋᛏᚢ᛬ᚼᚱᚦ,9,synth,train
syn_w0_000199_rir_merilit_tbllll_ᚱᛁᚱ᛬ᛘᛂᚱᛁᛚᛁᛏ᛬ᛏᛒᛚᛚᛚᛚ.png,w0,199,rir merilit tbllll,ᚱᛁᚱ᛬ᛘᛂᚱᛁᛚᛁᛏ᛬ᛏᛒᛚᛚᛚᛚ,16,synth,train
syn_w0_000200_dominus_maþ_iyfur_ᛑᚮᛘᛁᚾᚢᛋ᛬ᛘᛅᚦ᛬ᛁᚤᚠᚢᚱ.png,w0,200,dominus maþ iyfur,ᛑᚮᛘᛁᚾᚢᛋ᛬ᛘᛅᚦ᛬ᛁᚤᚠᚢᚱ,15,synth,train
syn_w0_000200_laki_ᛚᛅᚴᛁ.png,w0,200,laki,ᛚᛅᚴᛁ,4,synth,train
syn_w0_000200_lof_ᛚᚮᚠ.png,w0,200,lof,ᛚᚮᚠ,3,synth,test
syn_w0_000200_sehkurþ_uti_iarut_ᛋᛂᚼᚴᚢᚱᚦ᛬ᚢᛏᛁ᛬ᛁᛅᚱᚢᛏ.png,w0,200,sehkurþ uti iarut,ᛋᛂᚼᚴᚢᚱᚦ᛬ᚢᛏᛁ᛬ᛁᛅᚱᚢᛏ,15,synth,train
syn_w0_000200_ymut_tekum_akla_hani_ᚤᛘᚢᛏ᛬ᛏᛂᚴᚢᛘ᛬ᛅᚴᛚᛅ᛬ᚼᛅᚾᛁ.png,w0,200,ymut tekum akla hani,ᚤᛘᚢᛏ᛬ᛏᛂᚴᚢᛘ᛬ᛅᚴᛚᛅ᛬ᚼᛅᚾᛁ,17,synth,train
syn_w0_000201_emanuel_sila_hær_raknhiltr_ᛂᛘᛅᚾᚢᛂᛚ᛬ᛋᛁᛚᛅ᛬ᚼᚫᚱ᛬ᚱᛅᚴᚾᚼᛁᛚᛏᚱ.png,w0,201,emanuel sila hær raknhiltr,ᛂᛘᛅᚾᚢᛂᛚ᛬ᛋᛁᛚᛅ᛬ᚼᚫᚱ᛬ᚱᛅᚴᚾᚼᛁᛚᛏᚱ,23,synth,train
syn_w0_000201_huæn_iakif_bul_iftir_ᚼᚢᚫᚾ᛬ᛁᛅᚴᛁᚠ᛬ᛒᚢᛚ᛬ᛁᚠᛏᛁᚱ.png,w0,201,huæn iakif bul iftir,ᚼᚢᚫᚾ᛬ᛁᛅᚴᛁᚠ᛬ᛒᚢᛚ᛬ᛁᚠᛏᛁᚱ,17,synth,train
syn_w0_000201_kunuar_botmundr_þru_ᚴᚢᚾᚢᛅᚱ᛬ᛒᚮᛏᛘᚢᚾᛑᚱ᛬ᚦᚱᚢ.png,w0,201,kunuar botmundr þru,ᚴᚢᚾᚢᛅᚱ᛬ᛒᚮᛏᛘᚢᚾᛑᚱ᛬ᚦᚱᚢ,17,synth,train
syn_w0_000201_reto_tbiurn_ntibus_fara_ᚱᛂᛏᚮ᛬ᛏᛒᛁᚢᚱᚾ᛬ᚾᛏᛁᛒᚢᛋ᛬ᚠᛅᚱᛅ.png,w0,201,reto tbiurn ntibus fara,ᚱᛂᛏᚮ᛬ᛏᛒᛁᚢᚱᚾ᛬ᚾᛏᛁᛒᚢᛋ᛬ᚠᛅᚱᛅ,20,synth,test
syn_w0_000201_rist_Rfti_kristnum_ᚱᛁᛋᛏ᛬ᛦᚠᛏᛁ᛬ᚴᚱᛁᛋᛏᚾᚢᛘ.png,w0,201,rist Rfti kristnum,ᚱᛁᛋᛏ᛬ᛦᚠᛏᛁ᛬ᚴᚱᛁᛋᛏᚾᚢᛘ,16,synth,train
syn_w0_000202_eftiR_ᛂᚠᛏᛁᛦ.png,w0,202,eftiR,ᛂᚠᛏᛁᛦ,5,synth,val
syn_w0_000202_nar_aþa_netiktus_ᚾᛅᚱ᛬ᛅᚦᛅ᛬ᚾᛂᛏᛁᚴᛏᚢᛋ.png,w0,202,nar aþa netiktus,ᚾᛅᚱ᛬ᛅᚦᛅ᛬ᚾᛂᛏᛁᚴᛏᚢᛋ,14,synth,train
syn_w0_000202_sina_uftiR_ristr_igi_ᛋᛁᚾᛅ᛬ᚢᚠᛏᛁᛦ᛬ᚱᛁᛋᛏᚱ᛬ᛁᚵᛁ.png,w0,202,sina uftiR ristr igi,ᛋᛁᚾᛅ᛬ᚢᚠᛏᛁᛦ᛬ᚱᛁᛋᛏᚱ᛬ᛁᚵᛁ,17,synth,train
syn_w0_000202_stn_ᛋᛏᚾ.png,w0,202,stn,ᛋᛏᚾ,3,synth,train
syn_w0_000202_þia_yasi_ᚦᛁᛅ᛬ᚤᛅᛋᛁ.png,w0,202,þia yasi,ᚦᛁᛅ᛬ᚤᛅᛋᛁ,7,synth,train
syn_w0_000203_hirsi_ulfR_uia_ᚼᛁᚱᛋᛁ᛬ᚢᛚᚠᛦ᛬ᚢᛁᛅ.png,w0,203,hirsi ulfR uia,ᚼᛁᚱᛋᛁ᛬ᚢᛚᚠᛦ᛬ᚢᛁᛅ,12,synth,val
syn_w0_000203_min_saksi_ᛘᛁᚾ᛬ᛋᛅᚴᛋᛁ.png,w0,203,min saksi,ᛘᛁᚾ᛬ᛋᛅᚴᛋᛁ,8,synth,train
syn_w0_000203_raisþi_muþ_ᚱᛅᛁᛋᚦᛁ᛬ᛘᚢᚦ.png,w0,203,raisþi muþ,ᚱᛅᛁᛋᚦᛁ᛬ᛘᚢᚦ,9,synth,train
syn_w0_000203_sak_ᛋᛅᚴ.png,w0,203,sak,ᛋᛅᚴ,3,synth,test
syn_w0_000203_stæ_þer_þisa_ᛋᛏᚫ᛬ᚦᛂᚱ᛬ᚦᛁᛋᛅ.png,w0,203,stæ þer þisa,ᛋᛏᚫ᛬ᚦᛂᚱ᛬ᚦᛁᛋᛅ,10,synth,val
syn_w0_000204_auþikR_lun_hakua_merki_ᛅᚢᚦᛁᚴᛦ᛬ᛚᚢᚾ᛬ᚼᛅᚴᚢᛅ᛬ᛘᛂᚱᚴᛁ.png,w0,204,auþikR lun hakua merki,ᛅᚢᚦᛁᚴᛦ᛬ᛚᚢᚾ᛬ᚼᛅᚴᚢᛅ᛬ᛘᛂᚱᚴᛁ,19,synth,train
syn_w0_000204_hiþin_raisa_ᚼᛁᚦᛁᚾ᛬ᚱᛅᛁᛋᛅ.png,w0,204,hiþin raisa,ᚼᛁᚦᛁᚾ᛬ᚱᛅᛁᛋᛅ,10,synth,train
syn_w0_000204_sta_ᛋᛏᛅ.png,w0,204,sta,ᛋᛏᛅ,3,synth,train
syn_w0_000204_þansa_tuggæ_þina_ᚦᛅᚾᛋᛅ᛬ᛏᚢᚵᚵᚫ᛬ᚦᛁᚾᛅ.png,w0,204,þansa tuggæ þina,ᚦᛅᚾᛋᛅ᛬ᛏᚢᚵᚵᚫ᛬ᚦᛁᚾᛅ,14,synth,train
syn_w0_000204_þiuþ_nisioi_arna_þsa_ᚦᛁᚢᚦ᛬ᚾᛁᛋᛁᚮᛁ᛬ᛅᚱᚾᛅ᛬ᚦᛋᛅ.png,w0,204,þiuþ nisioi arna þsa,ᚦᛁᚢᚦ᛬ᚾᛁᛋᛁᚮᛁ᛬ᛅᚱᚾᛅ᛬ᚦᛋᛅ,17,synth,train
